epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
85,384.063,0.02404,0.99329,1,0.01874,0.007228,0.007228,0.007228
86,388.517,0.03534,0.98658,1,0.04991,0.007195,0.007195,0.007195
87,393.304,0.03025,0.98881,1,0.04268,0.007162,0.007162,0.007162
88,397.763,0.03042,0.99553,1,0.0158,0.007129,0.007129,0.007129
89,402.947,0.03635,0.99776,1,0.01688,0.007096,0.007096,0.007096
90,407.136,0.02661,0.94855,1,0.12687,0.007063,0.007063,0.007063
91,411.762,0.0304,1,1,0.00543,0.00703,0.00703,0.00703
92,416.193,0.03367,0.95078,1,0.11375,0.006997,0.006997,0.006997
93,420.12,0.02991,1,1,0.00514,0.006964,0.006964,0.006964
94,424.923,0.02936,0.98658,1,0.03883,0.006931,0.006931,0.006931
95,429.289,0.01969,0.99776,1,0.01288,0.006898,0.006898,0.006898
96,433.883,0.03157,0.98434,1,0.04842,0.006865,0.006865,0.006865
97,438.506,0.02053,1,1,0.0128,0.006832,0.006832,0.006832
98,443.232,0.02497,0.9821,1,0.04443,0.006799,0.006799,0.006799
99,447.701,0.01838,0.99329,1,0.0199,0.006766,0.006766,0.006766
100,452.362,0.01904,0.99776,1,0.01137,0.006733,0.006733,0.006733
101,456.933,0.02027,0.99105,1,0.0346,0.0067,0.0067,0.0067
102,461.242,0.02978,1,1,0.00448,0.006667,0.006667,0.006667
103,466.015,0.02695,1,1,0.00905,0.006634,0.006634,0.006634
104,470.341,0.02177,0.99776,1,0.01756,0.006601,0.006601,0.006601
105,474.648,0.02406,0.99329,1,0.02098,0.006568,0.006568,0.006568
106,479.461,0.03893,0.99105,1,0.03605,0.006535,0.006535,0.006535
107,484.134,0.0284,1,1,0.00368,0.006502,0.006502,0.006502
108,488.692,0.03229,0.99553,1,0.01809,0.006469,0.006469,0.006469
109,492.268,0.03976,0.99776,1,0.00926,0.006436,0.006436,0.006436
110,495.375,0.02803,0.98881,1,0.03951,0.006403,0.006403,0.006403
111,498.648,0.02665,0.98434,1,0.03129,0.00637,0.00637,0.00637
112,501.976,0.0192,0.99776,1,0.01198,0.006337,0.006337,0.006337
113,505.078,0.0276,0.99105,1,0.02711,0.006304,0.006304,0.006304
114,508.371,0.02924,0.99776,1,0.01714,0.006271,0.006271,0.006271
115,511.733,0.01224,0.99776,1,0.01169,0.006238,0.006238,0.006238
116,514.924,0.02961,0.95749,1,0.1173,0.006205,0.006205,0.006205
117,518.207,0.03039,0.98658,1,0.02804,0.006172,0.006172,0.006172
118,521.477,0.03058,0.99776,1,0.01534,0.006139,0.006139,0.006139
119,524.676,0.02558,0.99553,1,0.01957,0.006106,0.006106,0.006106
120,527.905,0.0344,0.95749,1,0.08987,0.006073,0.006073,0.006073
121,531.059,0.02087,1,1,0.00757,0.00604,0.00604,0.00604
122,534.269,0.02873,0.97539,1,0.046,0.006007,0.006007,0.006007
123,537.601,0.02546,0.99553,1,0.00802,0.005974,0.005974,0.005974
124,540.735,0.03729,0.99553,1,0.02052,0.005941,0.005941,0.005941
125,543.944,0.02231,0.99553,1,0.01132,0.005908,0.005908,0.005908
126,547.231,0.02031,0.99553,1,0.02701,0.005875,0.005875,0.005875
127,550.423,0.02932,0.99553,1,0.01916,0.005842,0.005842,0.005842
128,553.71,0.03229,0.99776,1,0.00863,0.005809,0.005809,0.005809
129,557.043,0.019,0.99329,1,0.02594,0.005776,0.005776,0.005776
130,560.206,0.03179,0.99553,1,0.01924,0.005743,0.005743,0.005743
131,563.495,0.01828,0.98881,1,0.04177,0.00571,0.00571,0.00571
132,566.758,0.03219,0.99553,1,0.01484,0.005677,0.005677,0.005677
133,569.871,0.01576,0.99329,1,0.02714,0.005644,0.005644,0.005644
