epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
82,696.35,0.30401,0.77554,1,0.54015,0.007327,0.007327,0.007327
83,707.034,0.32035,0.84925,1,0.31926,0.007294,0.007294,0.007294
84,714.963,0.33597,0.81575,1,0.39089,0.007261,0.007261,0.007261
85,721.756,0.32286,0.83417,1,0.39741,0.007228,0.007228,0.007228
86,728.462,0.33574,0.8057,1,0.37576,0.007195,0.007195,0.007195
87,735.482,0.30105,0.80402,1,0.36423,0.007162,0.007162,0.007162
88,745.335,0.30153,0.75377,1,0.48615,0.007129,0.007129,0.007129
89,752.622,0.30478,0.81575,1,0.38596,0.007096,0.007096,0.007096
90,759.618,0.32171,0.82412,1,0.35903,0.007063,0.007063,0.007063
91,766.45,0.30435,0.81407,1,0.37526,0.00703,0.00703,0.00703
92,773.772,0.30865,0.82077,1,0.43009,0.006997,0.006997,0.006997
93,780.844,0.31611,0.77052,1,0.45081,0.006964,0.006964,0.006964
94,788.438,0.28402,0.82412,1,0.36911,0.006931,0.006931,0.006931
95,795.316,0.2844,0.80402,1,0.40275,0.006898,0.006898,0.006898
96,802.525,0.27697,0.80905,1,0.36774,0.006865,0.006865,0.006865
97,809.134,0.28589,0.80737,1,0.39607,0.006832,0.006832,0.006832
98,817.815,0.29706,0.78559,1,0.42616,0.006799,0.006799,0.006799
99,834.121,0.29175,0.8191,1,0.34877,0.006766,0.006766,0.006766
100,840.749,0.26366,0.8191,1,0.42358,0.006733,0.006733,0.006733
101,852.236,0.28489,0.81072,1,0.40923,0.0067,0.0067,0.0067
102,874.14,0.27255,0.8325,1,0.36608,0.006667,0.006667,0.006667
103,881.453,0.27788,0.82245,1,0.34435,0.006634,0.006634,0.006634
104,888.96,0.28856,0.74539,1,0.63506,0.006601,0.006601,0.006601
105,896.511,0.27503,0.82245,1,0.40116,0.006568,0.006568,0.006568
106,907.309,0.27695,0.82412,1,0.38384,0.006535,0.006535,0.006535
107,915.791,0.2763,0.80235,1,0.43744,0.006502,0.006502,0.006502
108,922.629,0.2651,0.84087,1,0.36619,0.006469,0.006469,0.006469
109,929.112,0.27195,0.83417,1,0.36865,0.006436,0.006436,0.006436
110,935.518,0.27938,0.8258,1,0.39456,0.006403,0.006403,0.006403
111,942.002,0.24334,0.8057,1,0.46333,0.00637,0.00637,0.00637
112,948.513,0.25346,0.83082,1,0.38443,0.006337,0.006337,0.006337
113,955.43,0.2564,0.8057,1,0.47401,0.006304,0.006304,0.006304
114,962.871,0.2614,0.8191,1,0.39705,0.006271,0.006271,0.006271
115,970.235,0.25433,0.82412,1,0.36793,0.006238,0.006238,0.006238
116,977.584,0.25393,0.81575,1,0.40964,0.006205,0.006205,0.006205
117,984.881,0.27205,0.8191,1,0.41423,0.006172,0.006172,0.006172
118,992.417,0.25799,0.82915,1,0.42808,0.006139,0.006139,0.006139
119,999.709,0.27156,0.80905,1,0.42678,0.006106,0.006106,0.006106
120,1007.03,0.27191,0.79564,1,0.44786,0.006073,0.006073,0.006073
121,1014.3,0.26482,0.81742,1,0.42355,0.00604,0.00604,0.00604
122,1020.69,0.25503,0.80067,1,0.44306,0.006007,0.006007,0.006007
123,1027.16,0.25575,0.78392,1,0.51789,0.005974,0.005974,0.005974
124,1033.67,0.26195,0.79732,1,0.47872,0.005941,0.005941,0.005941
125,1040.15,0.249,0.80067,1,0.4445,0.005908,0.005908,0.005908
126,1046.67,0.2507,0.82245,1,0.38891,0.005875,0.005875,0.005875
127,1053.76,0.26092,0.78894,1,0.46082,0.005842,0.005842,0.005842
128,1061.26,0.25825,0.79732,1,0.45681,0.005809,0.005809,0.005809
129,1068.56,0.25447,0.79564,1,0.43705,0.005776,0.005776,0.005776
130,1075.89,0.25035,0.80402,1,0.46124,0.005743,0.005743,0.005743
131,1083.23,0.26002,0.80235,1,0.47001,0.00571,0.00571,0.00571
132,1090.58,0.23181,0.81742,1,0.45447,0.005677,0.005677,0.005677
133,1097.15,0.26286,0.82412,1,0.45357,0.005644,0.005644,0.005644
134,1103.57,0.24324,0.82412,1,0.47062,0.005611,0.005611,0.005611
135,1110.06,0.23252,0.79564,1,0.50899,0.005578,0.005578,0.005578
136,1116.61,0.24533,0.8325,1,0.44432,0.005545,0.005545,0.005545
137,1123.06,0.24647,0.79062,1,0.43992,0.005512,0.005512,0.005512
138,1130.43,0.23451,0.79732,1,0.52439,0.005479,0.005479,0.005479
139,1138.15,0.25547,0.82412,1,0.4792,0.005446,0.005446,0.005446
140,1144.96,0.25447,0.79899,1,0.44572,0.005413,0.005413,0.005413
141,1151.43,0.24331,0.81742,1,0.41625,0.00538,0.00538,0.00538
142,1157.89,0.24737,0.8057,1,0.46638,0.005347,0.005347,0.005347
143,1164.39,0.24018,0.8191,1,0.4272,0.005314,0.005314,0.005314
144,1170.85,0.24313,0.8258,1,0.45701,0.005281,0.005281,0.005281
145,1177.48,0.22524,0.8124,1,0.45676,0.005248,0.005248,0.005248
146,1184.62,0.24264,0.8258,1,0.37659,0.005215,0.005215,0.005215
147,1191.83,0.23342,0.8124,1,0.46043,0.005182,0.005182,0.005182
148,1199.03,0.25056,0.76549,1,0.47113,0.005149,0.005149,0.005149
149,1206.47,0.2315,0.81575,1,0.40236,0.005116,0.005116,0.005116
150,1213.27,0.24076,0.82077,1,0.45185,0.005083,0.005083,0.005083
151,1219.75,0.23647,0.82747,1,0.42192,0.00505,0.00505,0.00505
152,1226.22,0.23213,0.84757,1,0.38855,0.005017,0.005017,0.005017
153,1232.66,0.2373,0.80737,1,0.48255,0.004984,0.004984,0.004984
154,1249.27,0.23371,0.8124,1,0.44489,0.004951,0.004951,0.004951
155,1256.53,0.21891,0.79732,1,0.53811,0.004918,0.004918,0.004918
156,1263.94,0.23497,0.80905,1,0.43877,0.004885,0.004885,0.004885
157,1271,0.22428,0.83082,1,0.44143,0.004852,0.004852,0.004852
158,1278.3,0.22957,0.84087,1,0.407,0.004819,0.004819,0.004819
159,1285.69,0.24176,0.80067,1,0.45069,0.004786,0.004786,0.004786
160,1292.45,0.22993,0.82747,1,0.40941,0.004753,0.004753,0.004753
161,1299.05,0.21183,0.8124,1,0.43452,0.00472,0.00472,0.00472
162,1305.61,0.21691,0.82077,1,0.43747,0.004687,0.004687,0.004687
163,1312.06,0.21851,0.8124,1,0.56152,0.004654,0.004654,0.004654
164,1318.52,0.20716,0.78224,1,0.60427,0.004621,0.004621,0.004621
165,1325.6,0.2153,0.81742,1,0.52812,0.004588,0.004588,0.004588
166,1333.09,0.21227,0.83752,1,0.44623,0.004555,0.004555,0.004555
167,1340.15,0.22049,0.82245,1,0.44738,0.004522,0.004522,0.004522
168,1346.63,0.19762,0.82915,1,0.43846,0.004489,0.004489,0.004489
169,1353.15,0.24234,0.80737,1,0.50021,0.004456,0.004456,0.004456
170,1359.81,0.21392,0.78727,1,0.45205,0.004423,0.004423,0.004423
171,1366.9,0.21024,0.80235,1,0.50685,0.00439,0.00439,0.00439
172,1374.3,0.22131,0.8191,1,0.45901,0.004357,0.004357,0.004357
173,1387.29,0.21482,0.83082,1,0.4022,0.004324,0.004324,0.004324
174,1394.91,0.21981,0.8325,1,0.44325,0.004291,0.004291,0.004291
175,1401.88,0.20804,0.82747,1,0.42043,0.004258,0.004258,0.004258
176,1408.81,0.21086,0.8191,1,0.44662,0.004225,0.004225,0.004225
177,1415.7,0.21406,0.83417,1,0.43211,0.004192,0.004192,0.004192
178,1422.56,0.19928,0.80067,1,0.52707,0.004159,0.004159,0.004159
179,1436.81,0.22771,0.8057,1,0.48827,0.004126,0.004126,0.004126
180,1446.14,0.20844,0.8124,1,0.45642,0.004093,0.004093,0.004093
181,1453.6,0.21905,0.8325,1,0.42921,0.00406,0.00406,0.00406
182,1461.14,0.1934,0.81575,1,0.47583,0.004027,0.004027,0.004027
183,1468.58,0.21167,0.81742,1,0.47607,0.003994,0.003994,0.003994
