epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
169,2326.62,0.30724,0.85018,0.99881,0.35543,0.004456,0.004456,0.004456
170,2341.42,0.30311,0.84661,0.99881,0.37592,0.004423,0.004423,0.004423
171,2352.71,0.3428,0.83948,0.99881,0.38639,0.00439,0.00439,0.00439
172,2365.83,0.30018,0.83353,0.99881,0.47295,0.004357,0.004357,0.004357
173,2378.53,0.29834,0.83472,0.99881,0.39796,0.004324,0.004324,0.004324
174,2390.44,0.31997,0.8371,0.99881,0.38463,0.004291,0.004291,0.004291
175,2402.44,0.33178,0.86088,0.99881,0.351,0.004258,0.004258,0.004258
176,2416.56,0.30679,0.84661,0.99881,0.333,0.004225,0.004225,0.004225
177,2434.07,0.30374,0.85137,0.99881,0.36122,0.004192,0.004192,0.004192
178,2445.11,0.27531,0.85731,0.99881,0.33243,0.004159,0.004159,0.004159
179,2458.97,0.29823,0.86326,0.99881,0.31859,0.004126,0.004126,0.004126
180,2472.71,0.30417,0.84423,0.99881,0.37793,0.004093,0.004093,0.004093
181,2484.34,0.33333,0.84899,0.99881,0.38434,0.00406,0.00406,0.00406
182,2493.48,0.30971,0.82521,0.99881,0.43195,0.004027,0.004027,0.004027
183,2503.07,0.27963,0.85137,0.99881,0.35649,0.003994,0.003994,0.003994
184,2528.95,0.29368,0.85256,0.99881,0.35145,0.003961,0.003961,0.003961
185,2540.3,0.27076,0.84899,0.99881,0.36654,0.003928,0.003928,0.003928
186,2552.26,0.33085,0.8371,0.99881,0.36769,0.003895,0.003895,0.003895
187,2565.04,0.31224,0.85731,0.99881,0.35218,0.003862,0.003862,0.003862
188,2576,0.27741,0.85256,0.99881,0.33436,0.003829,0.003829,0.003829
189,2586.61,0.29233,0.84185,0.99881,0.36267,0.003796,0.003796,0.003796
190,2596.97,0.31437,0.83948,0.99881,0.37237,0.003763,0.003763,0.003763
191,2609.52,0.29227,0.84661,0.99881,0.36034,0.00373,0.00373,0.00373
192,2622.22,0.25632,0.85375,0.99881,0.37403,0.003697,0.003697,0.003697
193,2632.87,0.29522,0.85731,0.99881,0.37201,0.003664,0.003664,0.003664
194,2645.65,0.26505,0.84304,0.99881,0.38052,0.003631,0.003631,0.003631
195,2657.85,0.25256,0.8585,0.99881,0.3509,0.003598,0.003598,0.003598
196,2670.61,0.262,0.85969,0.99881,0.36257,0.003565,0.003565,0.003565
197,2686.42,0.30959,0.8478,0.99881,0.35814,0.003532,0.003532,0.003532
198,2697.33,0.24396,0.85612,0.99881,0.35664,0.003499,0.003499,0.003499
199,2714.51,0.28736,0.85018,0.99881,0.41441,0.003466,0.003466,0.003466
200,2728.3,0.28693,0.84067,0.99881,0.37178,0.003433,0.003433,0.003433
201,2739.17,0.275,0.84661,0.99881,0.35607,0.0034,0.0034,0.0034
202,2753,0.31807,0.85256,0.99881,0.39419,0.003367,0.003367,0.003367
203,2766.07,0.28725,0.85969,0.99881,0.38964,0.003334,0.003334,0.003334
204,2778.06,0.25292,0.84304,0.99881,0.37853,0.003301,0.003301,0.003301
205,2793.78,0.24133,0.84423,1,0.36943,0.003268,0.003268,0.003268
206,2804.94,0.24816,0.83829,0.99881,0.40449,0.003235,0.003235,0.003235
207,2821.23,0.2656,0.84661,0.99881,0.364,0.003202,0.003202,0.003202
208,2838.2,0.27031,0.85493,0.99881,0.37446,0.003169,0.003169,0.003169
209,2853.23,0.25807,0.85256,0.99881,0.36839,0.003136,0.003136,0.003136
210,2868.04,0.25804,0.86207,0.99881,0.40189,0.003103,0.003103,0.003103
211,2887.46,0.28955,0.8585,0.99881,0.37623,0.00307,0.00307,0.00307
212,2905.38,0.25361,0.85969,0.99881,0.37741,0.003037,0.003037,0.003037
213,2918.18,0.24789,0.84661,0.99881,0.37578,0.003004,0.003004,0.003004
214,2927.28,0.24601,0.85375,0.99881,0.37554,0.002971,0.002971,0.002971
215,2941.86,0.2606,0.85137,0.99881,0.37007,0.002938,0.002938,0.002938
216,2963.26,0.23662,0.85137,0.99881,0.38339,0.002905,0.002905,0.002905
217,2980.82,0.26124,0.85731,0.99881,0.36473,0.002872,0.002872,0.002872
218,2991.43,0.26942,0.85612,0.99881,0.35216,0.002839,0.002839,0.002839
219,3004.21,0.26537,0.84661,0.99881,0.39035,0.002806,0.002806,0.002806
220,3019.31,0.24363,0.85375,0.99881,0.37471,0.002773,0.002773,0.002773
221,3034.07,0.25895,0.84304,0.99881,0.40742,0.00274,0.00274,0.00274
222,3047.55,0.23348,0.84067,0.99881,0.43502,0.002707,0.002707,0.002707
223,3060.4,0.23321,0.84304,0.99881,0.41017,0.002674,0.002674,0.002674
224,3078.79,0.24803,0.83591,0.99881,0.41111,0.002641,0.002641,0.002641
225,3091.78,0.2514,0.84185,0.99881,0.38933,0.002608,0.002608,0.002608
226,3105.87,0.23236,0.85018,0.99881,0.36988,0.002575,0.002575,0.002575
227,3115.91,0.23093,0.8478,0.99881,0.371,0.002542,0.002542,0.002542
228,3126.47,0.24701,0.85256,0.99881,0.34855,0.002509,0.002509,0.002509
229,3136.06,0.23143,0.84304,0.99881,0.37616,0.002476,0.002476,0.002476
230,3157.91,0.2252,0.84542,0.99881,0.37221,0.002443,0.002443,0.002443
231,3169.59,0.21514,0.84542,0.99881,0.37272,0.00241,0.00241,0.00241
232,3183.84,0.23642,0.83353,0.99881,0.40119,0.002377,0.002377,0.002377
233,3196.61,0.24408,0.83472,0.99881,0.38982,0.002344,0.002344,0.002344
234,3211.94,0.25415,0.83353,0.99881,0.41082,0.002311,0.002311,0.002311
235,3229.75,0.23399,0.84423,0.99881,0.37293,0.002278,0.002278,0.002278
236,3243.63,0.24706,0.84423,0.99881,0.38874,0.002245,0.002245,0.002245
237,3256.1,0.22532,0.84899,0.99881,0.39781,0.002212,0.002212,0.002212
238,3266.58,0.19808,0.84304,0.99881,0.40568,0.002179,0.002179,0.002179
239,3275.77,0.20847,0.8478,0.99881,0.41649,0.002146,0.002146,0.002146
240,3296.02,0.23494,0.84661,0.99881,0.40947,0.002113,0.002113,0.002113
241,3306.36,0.23352,0.85137,0.99881,0.37524,0.00208,0.00208,0.00208
242,3319.24,0.22107,0.8478,0.99881,0.38662,0.002047,0.002047,0.002047
243,3333.34,0.23383,0.84542,0.99881,0.38641,0.002014,0.002014,0.002014
244,3345.79,0.24404,0.85256,0.99881,0.4009,0.001981,0.001981,0.001981
245,3356,0.18889,0.85375,0.99881,0.39954,0.001948,0.001948,0.001948
246,3377.85,0.21169,0.85731,0.99881,0.39802,0.001915,0.001915,0.001915
247,3391.72,0.23426,0.84899,0.99881,0.39507,0.001882,0.001882,0.001882
248,3401.13,0.20215,0.85018,0.99881,0.40355,0.001849,0.001849,0.001849
249,3420.35,0.21863,0.84423,0.99881,0.42859,0.001816,0.001816,0.001816
250,3446.57,0.22069,0.84542,0.99881,0.40468,0.001783,0.001783,0.001783
251,3468.85,0.20532,0.84899,0.99881,0.40978,0.00175,0.00175,0.00175
252,3493.83,0.20407,0.84542,0.99881,0.4179,0.001717,0.001717,0.001717
253,3509.52,0.19901,0.84067,0.99881,0.393,0.001684,0.001684,0.001684
254,3530.04,0.19007,0.84185,0.99881,0.40557,0.001651,0.001651,0.001651
255,3545.89,0.19471,0.8478,0.99881,0.40276,0.001618,0.001618,0.001618
256,3569.91,0.23235,0.84899,0.99881,0.3829,0.001585,0.001585,0.001585
257,3589.47,0.19913,0.84661,1,0.3724,0.001552,0.001552,0.001552
258,3601.82,0.21423,0.84423,1,0.37431,0.001519,0.001519,0.001519
259,3616.87,0.18444,0.8478,1,0.38084,0.001486,0.001486,0.001486
260,3630.67,0.19853,0.84661,1,0.39595,0.001453,0.001453,0.001453
261,3641.77,0.23594,0.84304,0.99881,0.38903,0.00142,0.00142,0.00142
262,3654.77,0.22872,0.84661,0.99881,0.39824,0.001387,0.001387,0.001387
263,3668.37,0.18281,0.84304,1,0.41095,0.001354,0.001354,0.001354
264,3685.45,0.22733,0.84304,0.99881,0.39797,0.001321,0.001321,0.001321
265,3695.62,0.23941,0.84423,0.99881,0.40611,0.001288,0.001288,0.001288
266,3715.1,0.19099,0.83829,1,0.42292,0.001255,0.001255,0.001255
267,3734.59,0.20001,0.83829,1,0.41053,0.001222,0.001222,0.001222
268,3749.68,0.18752,0.84185,1,0.39601,0.001189,0.001189,0.001189
269,3758.79,0.18766,0.84185,0.99881,0.41428,0.001156,0.001156,0.001156
270,3773.91,0.18001,0.84185,0.99881,0.39442,0.001123,0.001123,0.001123
271,3787.75,0.17234,0.84185,0.99881,0.41934,0.00109,0.00109,0.00109
272,3801.94,0.18195,0.84542,0.99881,0.41708,0.001057,0.001057,0.001057
273,3813.83,0.19147,0.83829,0.99881,0.4429,0.001024,0.001024,0.001024
274,3826.56,0.19549,0.83948,0.99881,0.43723,0.000991,0.000991,0.000991
275,3838.8,0.20215,0.84304,0.99881,0.44038,0.000958,0.000958,0.000958
276,3849.88,0.17756,0.8478,0.99881,0.46394,0.000925,0.000925,0.000925
277,3862.3,0.17224,0.84661,0.99881,0.45113,0.000892,0.000892,0.000892
278,3875.22,0.16553,0.84661,0.99881,0.44859,0.000859,0.000859,0.000859
279,3886.33,0.17348,0.84542,0.99881,0.43782,0.000826,0.000826,0.000826
