epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
126,1107,0.14418,0.93009,1,0.25997,0.005875,0.005875,0.005875
127,1117.07,0.14069,0.94529,1,0.21037,0.005842,0.005842,0.005842
128,1125.58,0.1152,0.92401,1,0.21898,0.005809,0.005809,0.005809
129,1133.06,0.1217,0.93313,1,0.20016,0.005776,0.005776,0.005776
130,1142.04,0.13911,0.87994,1,0.31958,0.005743,0.005743,0.005743
131,1149.4,0.14619,0.89362,1,0.25864,0.00571,0.00571,0.00571
132,1159.38,0.13499,0.93465,1,0.24093,0.005677,0.005677,0.005677
133,1169.4,0.13578,0.93921,1,0.18557,0.005644,0.005644,0.005644
134,1178.45,0.13787,0.94681,1,0.16044,0.005611,0.005611,0.005611
135,1186.85,0.13211,0.96049,1,0.13956,0.005578,0.005578,0.005578
136,1194.09,0.12479,0.95441,1,0.1575,0.005545,0.005545,0.005545
137,1201.32,0.12595,0.94985,1,0.19697,0.005512,0.005512,0.005512
138,1213.4,0.12698,0.96049,1,0.1393,0.005479,0.005479,0.005479
139,1223.43,0.11759,0.96657,1,0.10821,0.005446,0.005446,0.005446
140,1233.42,0.12234,0.93161,1,0.1903,0.005413,0.005413,0.005413
141,1242.71,0.12633,0.96657,1,0.11566,0.00538,0.00538,0.00538
142,1252.98,0.10785,0.94529,1,0.21083,0.005347,0.005347,0.005347
143,1262.38,0.13095,0.95137,1,0.18693,0.005314,0.005314,0.005314
144,1273.03,0.14478,0.94681,1,0.15967,0.005281,0.005281,0.005281
145,1282.05,0.165,0.91641,1,0.2408,0.005248,0.005248,0.005248
146,1289.28,0.1332,0.94681,1,0.1595,0.005215,0.005215,0.005215
147,1296.44,0.13928,0.94529,1,0.17749,0.005182,0.005182,0.005182
148,1303.7,0.12134,0.94833,1,0.19035,0.005149,0.005149,0.005149
149,1312.69,0.12008,0.94681,1,0.19525,0.005116,0.005116,0.005116
150,1323.29,0.11498,0.95441,1,0.1544,0.005083,0.005083,0.005083
151,1332.56,0.12179,0.95897,1,0.14804,0.00505,0.00505,0.00505
152,1339.76,0.09188,0.93161,1,0.22669,0.005017,0.005017,0.005017
153,1347.31,0.0876,0.95289,1,0.23615,0.004984,0.004984,0.004984
154,1354.91,0.10076,0.96049,1,0.13744,0.004951,0.004951,0.004951
155,1363.33,0.13359,0.95745,1,0.15511,0.004918,0.004918,0.004918
156,1380.18,0.11529,0.94377,1,0.20308,0.004885,0.004885,0.004885
157,1388.02,0.0872,0.95745,1,0.16791,0.004852,0.004852,0.004852
158,1396.76,0.10231,0.93009,1,0.23534,0.004819,0.004819,0.004819
159,1405.65,0.12075,0.93769,1,0.22807,0.004786,0.004786,0.004786
160,1415.79,0.12585,0.95137,1,0.19926,0.004753,0.004753,0.004753
161,1427.02,0.10693,0.94225,1,0.19735,0.00472,0.00472,0.00472
162,1437.31,0.09438,0.94529,1,0.17632,0.004687,0.004687,0.004687
163,1444.49,0.11193,0.94225,1,0.2029,0.004654,0.004654,0.004654
164,1451.74,0.1071,0.96353,1,0.14627,0.004621,0.004621,0.004621
165,1459.45,0.10562,0.95137,1,0.17419,0.004588,0.004588,0.004588
166,1468.47,0.08319,0.95441,1,0.18104,0.004555,0.004555,0.004555
167,1484.83,0.09566,0.95593,1,0.18016,0.004522,0.004522,0.004522
168,1494.4,0.11191,0.94225,1,0.19695,0.004489,0.004489,0.004489
169,1504.77,0.1367,0.92857,1,0.23982,0.004456,0.004456,0.004456
170,1519.48,0.09777,0.93313,1,0.21881,0.004423,0.004423,0.004423
171,1530.44,0.10232,0.93921,1,0.18002,0.00439,0.00439,0.00439
172,1538.87,0.09779,0.95289,1,0.15744,0.004357,0.004357,0.004357
173,1546.26,0.08625,0.95441,1,0.14994,0.004324,0.004324,0.004324
174,1553.41,0.11894,0.95289,1,0.17675,0.004291,0.004291,0.004291
175,1560.52,0.10562,0.94985,1,0.17052,0.004258,0.004258,0.004258
176,1569.62,0.09887,0.95593,1,0.17941,0.004225,0.004225,0.004225
177,1580.53,0.09221,0.94073,1,0.17877,0.004192,0.004192,0.004192
178,1590.05,0.10478,0.94073,1,0.21974,0.004159,0.004159,0.004159
179,1603.01,0.10266,0.94073,1,0.20588,0.004126,0.004126,0.004126
180,1611.75,0.12571,0.93769,1,0.25548,0.004093,0.004093,0.004093
181,1626.76,0.10905,0.95441,1,0.16751,0.00406,0.00406,0.00406
182,1637.73,0.09462,0.94073,1,0.19101,0.004027,0.004027,0.004027
183,1648.4,0.10492,0.95593,1,0.17208,0.003994,0.003994,0.003994
184,1658.03,0.08733,0.94985,1,0.17142,0.003961,0.003961,0.003961
185,1669.23,0.16754,0.94833,1,0.19707,0.003928,0.003928,0.003928
186,1680.05,0.09176,0.95441,1,0.17298,0.003895,0.003895,0.003895
187,1693.41,0.10431,0.95745,1,0.1321,0.003862,0.003862,0.003862
188,1700.38,0.08403,0.96049,1,0.13598,0.003829,0.003829,0.003829
189,1707.79,0.0972,0.96657,1,0.10322,0.003796,0.003796,0.003796
190,1715.39,0.08425,0.95593,1,0.14351,0.003763,0.003763,0.003763
191,1742.09,0.10958,0.94225,1,0.17493,0.00373,0.00373,0.00373
192,1765.08,0.08457,0.96505,1,0.11994,0.003697,0.003697,0.003697
193,1777.48,0.07421,0.9696,1,0.13229,0.003664,0.003664,0.003664
194,1788.28,0.06946,0.96049,1,0.15056,0.003631,0.003631,0.003631
195,1798.52,0.09165,0.96201,1,0.15534,0.003598,0.003598,0.003598
196,1811.55,0.09032,0.9696,1,0.11404,0.003565,0.003565,0.003565
197,1822.75,0.09325,0.95593,1,0.16456,0.003532,0.003532,0.003532
198,1835.73,0.08386,0.94681,1,0.18498,0.003499,0.003499,0.003499
199,1846.1,0.07397,0.96353,1,0.11805,0.003466,0.003466,0.003466
200,1853.43,0.1064,0.95593,1,0.15004,0.003433,0.003433,0.003433
201,1869.47,0.0854,0.95289,1,0.17374,0.0034,0.0034,0.0034
202,1888.93,0.09056,0.96505,1,0.12779,0.003367,0.003367,0.003367
203,1904.55,0.07352,0.96809,1,0.10723,0.003334,0.003334,0.003334
204,1914.53,0.09039,0.96201,1,0.12555,0.003301,0.003301,0.003301
205,1925.25,0.07744,0.96201,1,0.13739,0.003268,0.003268,0.003268
206,1935.26,0.0731,0.94985,1,0.15477,0.003235,0.003235,0.003235
207,1943.7,0.06981,0.96809,1,0.12456,0.003202,0.003202,0.003202
208,1952.61,0.08213,0.96201,1,0.13138,0.003169,0.003169,0.003169
209,1963.31,0.09057,0.96353,1,0.14273,0.003136,0.003136,0.003136
210,1973.26,0.08059,0.96049,1,0.14197,0.003103,0.003103,0.003103
211,1980.97,0.08299,0.95897,1,0.13994,0.00307,0.00307,0.00307
212,1988.05,0.09,0.96505,1,0.1506,0.003037,0.003037,0.003037
213,1998.04,0.07183,0.97112,1,0.11408,0.003004,0.003004,0.003004
214,2014.79,0.06531,0.97112,1,0.12198,0.002971,0.002971,0.002971
215,2025.85,0.06135,0.97112,1,0.1236,0.002938,0.002938,0.002938
216,2035.47,0.06136,0.96505,1,0.13043,0.002905,0.002905,0.002905
217,2053.71,0.07626,0.97568,1,0.08415,0.002872,0.002872,0.002872
218,2063.82,0.06275,0.96505,1,0.12759,0.002839,0.002839,0.002839
219,2073.79,0.08699,0.9696,1,0.13135,0.002806,0.002806,0.002806
220,2082.08,0.05769,0.96353,1,0.14345,0.002773,0.002773,0.002773
221,2090.95,0.06459,0.96657,1,0.13245,0.00274,0.00274,0.00274
222,2100.64,0.06506,0.96353,1,0.12296,0.002707,0.002707,0.002707
223,2111.44,0.0573,0.96809,1,0.12435,0.002674,0.002674,0.002674
224,2121.35,0.06042,0.97264,1,0.12424,0.002641,0.002641,0.002641
225,2128.56,0.04108,0.96809,1,0.13697,0.002608,0.002608,0.002608
226,2137.75,0.06983,0.96505,1,0.13891,0.002575,0.002575,0.002575
227,2162.54,0.07745,0.96809,1,0.136,0.002542,0.002542,0.002542
228,2174.74,0.08013,0.97264,1,0.09817,0.002509,0.002509,0.002509
229,2190.24,0.07152,0.96657,1,0.1172,0.002476,0.002476,0.002476
230,2200.58,0.0516,0.96657,1,0.1358,0.002443,0.002443,0.002443
231,2211.74,0.07291,0.9696,1,0.11716,0.00241,0.00241,0.00241
232,2222.1,0.06804,0.97264,1,0.11584,0.002377,0.002377,0.002377
233,2231.16,0.07588,0.97416,1,0.09816,0.002344,0.002344,0.002344
234,2238.47,0.08308,0.96809,1,0.10976,0.002311,0.002311,0.002311
235,2245.87,0.05903,0.97264,1,0.10803,0.002278,0.002278,0.002278
236,2255.68,0.05359,0.97264,1,0.10487,0.002245,0.002245,0.002245
237,2266.04,0.06765,0.97264,1,0.11495,0.002212,0.002212,0.002212
238,2275.96,0.05726,0.96505,1,0.14302,0.002179,0.002179,0.002179
239,2284.91,0.0592,0.96505,1,0.14372,0.002146,0.002146,0.002146
240,2292.2,0.04699,0.96657,1,0.14966,0.002113,0.002113,0.002113
241,2299.37,0.05849,0.96657,1,0.12885,0.00208,0.00208,0.00208
242,2308.61,0.04467,0.97568,1,0.11784,0.002047,0.002047,0.002047
243,2318.72,0.0635,0.9696,1,0.12391,0.002014,0.002014,0.002014
244,2329.53,0.05334,0.96809,1,0.12068,0.001981,0.001981,0.001981
245,2338.63,0.04628,0.97112,1,0.10716,0.001948,0.001948,0.001948
246,2348.04,0.04907,0.9696,1,0.12546,0.001915,0.001915,0.001915
247,2358.8,0.04737,0.96809,1,0.12856,0.001882,0.001882,0.001882
248,2368.87,0.07967,0.96505,1,0.1303,0.001849,0.001849,0.001849
249,2378.35,0.06318,0.97416,1,0.10982,0.001816,0.001816,0.001816
250,2397.51,0.04673,0.97112,1,0.11257,0.001783,0.001783,0.001783
251,2410.63,0.05837,0.97416,1,0.12847,0.00175,0.00175,0.00175
252,2425.94,0.05508,0.96657,1,0.12649,0.001717,0.001717,0.001717
253,2436.91,0.0568,0.97416,1,0.11384,0.001684,0.001684,0.001684
254,2444.93,0.04646,0.9696,1,0.12882,0.001651,0.001651,0.001651
255,2455.43,0.05213,0.97416,1,0.12538,0.001618,0.001618,0.001618
256,2466.61,0.05797,0.97264,1,0.11019,0.001585,0.001585,0.001585
257,2473.93,0.04235,0.96657,1,0.11882,0.001552,0.001552,0.001552
258,2481.47,0.05257,0.97112,1,0.11236,0.001519,0.001519,0.001519
259,2494.84,0.05223,0.96809,1,0.1145,0.001486,0.001486,0.001486
260,2504.03,0.04784,0.9696,1,0.14754,0.001453,0.001453,0.001453
261,2515.3,0.0569,0.9696,1,0.16031,0.00142,0.00142,0.00142
262,2531.02,0.04496,0.97112,1,0.13603,0.001387,0.001387,0.001387
263,2538.04,0.04579,0.96809,1,0.14915,0.001354,0.001354,0.001354
264,2545.21,0.0497,0.96353,1,0.16054,0.001321,0.001321,0.001321
265,2552.6,0.05159,0.96505,1,0.14965,0.001288,0.001288,0.001288
266,2563.53,0.07335,0.96353,1,0.15372,0.001255,0.001255,0.001255
267,2574.84,0.04621,0.96505,1,0.15117,0.001222,0.001222,0.001222
268,2584.64,0.04543,0.96809,1,0.1417,0.001189,0.001189,0.001189
269,2591.61,0.03357,0.96505,1,0.15557,0.001156,0.001156,0.001156
270,2598.73,0.06354,0.96505,1,0.16222,0.001123,0.001123,0.001123
271,2607.3,0.04176,0.96657,1,0.16264,0.00109,0.00109,0.00109
272,2618.42,0.03878,0.96809,1,0.14007,0.001057,0.001057,0.001057
273,2629.29,0.03051,0.96657,1,0.14071,0.001024,0.001024,0.001024
274,2637.56,0.03364,0.96657,1,0.1374,0.000991,0.000991,0.000991
275,2661.81,0.03274,0.9696,1,0.13297,0.000958,0.000958,0.000958
276,2683.53,0.0548,0.9696,1,0.1524,0.000925,0.000925,0.000925
277,2698.84,0.04776,0.97112,1,0.13603,0.000892,0.000892,0.000892
278,2709.15,0.04271,0.9696,1,0.14883,0.000859,0.000859,0.000859
279,2723.26,0.05045,0.96657,1,0.14068,0.000826,0.000826,0.000826
280,2735.62,0.04266,0.96657,1,0.15453,0.000793,0.000793,0.000793
281,2744.76,0.04596,0.96505,1,0.13679,0.00076,0.00076,0.00076
282,2754.88,0.04858,0.96505,1,0.14389,0.000727,0.000727,0.000727
283,2765.69,0.03803,0.96505,1,0.14929,0.000694,0.000694,0.000694
