epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
67,789.904,0.0577,1,1,0.00306,0.007822,0.007822,0.007822
68,798.865,0.05285,0.97842,1,0.07068,0.007789,0.007789,0.007789
69,808.012,0.0423,0.9982,1,0.00941,0.007756,0.007756,0.007756
70,814.879,0.03053,0.98381,1,0.05357,0.007723,0.007723,0.007723
71,820.963,0.02878,0.99281,1,0.01414,0.00769,0.00769,0.00769
72,826.931,0.03386,0.98921,1,0.0334,0.007657,0.007657,0.007657
73,833.487,0.03019,0.85252,1,0.27769,0.007624,0.007624,0.007624
74,841.608,0.04229,0.9982,1,0.01342,0.007591,0.007591,0.007591
75,850.475,0.03608,0.9946,1,0.02098,0.007558,0.007558,0.007558
76,859.235,0.03465,0.98561,1,0.0291,0.007525,0.007525,0.007525
77,865.192,0.02251,0.99101,1,0.02042,0.007492,0.007492,0.007492
78,871.346,0.02948,1,1,0.0017,0.007459,0.007459,0.007459
79,878.782,0.02078,0.9964,1,0.01125,0.007426,0.007426,0.007426
80,885.122,0.03756,0.99101,1,0.02759,0.007393,0.007393,0.007393
81,894.654,0.02117,0.99281,1,0.0238,0.00736,0.00736,0.00736
82,904.005,0.03685,0.96942,1,0.0697,0.007327,0.007327,0.007327
83,912.133,0.03353,0.9964,1,0.01188,0.007294,0.007294,0.007294
84,920.058,0.02591,0.98381,1,0.04713,0.007261,0.007261,0.007261
85,926.38,0.03833,0.98381,1,0.04249,0.007228,0.007228,0.007228
86,933.113,0.03887,0.9982,1,0.00607,0.007195,0.007195,0.007195
87,943.967,0.03834,0.99281,1,0.02435,0.007162,0.007162,0.007162
88,954.243,0.0281,0.98921,1,0.02069,0.007129,0.007129,0.007129
89,961.013,0.02962,0.98561,1,0.02762,0.007096,0.007096,0.007096
90,968.469,0.02414,0.98022,1,0.03853,0.007063,0.007063,0.007063
91,975.935,0.02043,0.99101,1,0.02344,0.00703,0.00703,0.00703
92,982.942,0.02119,0.9982,1,0.00482,0.006997,0.006997,0.006997
93,992.044,0.04573,0.98561,1,0.03142,0.006964,0.006964,0.006964
94,1001.25,0.04047,0.98561,1,0.0369,0.006931,0.006931,0.006931
95,1009.34,0.01991,0.99101,1,0.01946,0.006898,0.006898,0.006898
96,1015.59,0.02968,0.9982,1,0.00762,0.006865,0.006865,0.006865
97,1021.7,0.0349,0.9946,1,0.01332,0.006832,0.006832,0.006832
98,1028.08,0.04643,0.97302,1,0.0572,0.006799,0.006799,0.006799
99,1036.24,0.03221,0.9964,1,0.01582,0.006766,0.006766,0.006766
100,1047.37,0.03982,0.94604,1,0.12214,0.006733,0.006733,0.006733
101,1059.64,0.02478,0.9982,1,0.00779,0.0067,0.0067,0.0067
102,1071.34,0.02909,0.97842,1,0.04788,0.006667,0.006667,0.006667
103,1080.27,0.02856,0.9946,1,0.01672,0.006634,0.006634,0.006634
104,1097.76,0.02352,0.98201,1,0.0439,0.006601,0.006601,0.006601
105,1107.33,0.02184,0.98921,1,0.02938,0.006568,0.006568,0.006568
106,1114.96,0.01819,0.98921,1,0.02968,0.006535,0.006535,0.006535
107,1131.5,0.02625,0.99281,1,0.01296,0.006502,0.006502,0.006502
108,1140.68,0.03056,0.9982,1,0.00553,0.006469,0.006469,0.006469
109,1149.95,0.01663,0.9946,1,0.01608,0.006436,0.006436,0.006436
110,1155.61,0.02836,0.9964,1,0.011,0.006403,0.006403,0.006403
111,1180.66,0.02989,0.95324,1,0.12296,0.00637,0.00637,0.00637
112,1188.1,0.01669,0.99101,1,0.02679,0.006337,0.006337,0.006337
113,1193.55,0.03056,0.98921,1,0.02244,0.006304,0.006304,0.006304
114,1200.71,0.02493,0.98561,1,0.04036,0.006271,0.006271,0.006271
115,1220.07,0.02219,0.98741,1,0.02488,0.006238,0.006238,0.006238
116,1225.9,0.0236,0.98741,1,0.03216,0.006205,0.006205,0.006205
117,1236.83,0.02279,0.98561,1,0.03828,0.006172,0.006172,0.006172
118,1248.31,0.0323,0.98741,1,0.02615,0.006139,0.006139,0.006139
119,1252.82,0.02646,0.99281,1,0.01884,0.006106,0.006106,0.006106
120,1268.32,0.01261,0.99101,1,0.02052,0.006073,0.006073,0.006073
121,1282.87,0.02742,0.99281,1,0.01615,0.00604,0.00604,0.00604
122,1287.32,0.02566,0.99101,1,0.02431,0.006007,0.006007,0.006007
123,1295.64,0.01723,0.98741,1,0.02503,0.005974,0.005974,0.005974
124,1306.73,0.02015,0.9982,1,0.00808,0.005941,0.005941,0.005941
125,1312.91,0.02685,0.98022,1,0.03601,0.005908,0.005908,0.005908
126,1318.26,0.01823,0.98201,1,0.03795,0.005875,0.005875,0.005875
127,1326.72,0.02336,0.9964,1,0.01126,0.005842,0.005842,0.005842
128,1331.19,0.02743,0.9964,1,0.00853,0.005809,0.005809,0.005809
129,1336.95,0.01975,0.98561,1,0.02403,0.005776,0.005776,0.005776
130,1343.81,0.0233,0.98561,1,0.03939,0.005743,0.005743,0.005743
131,1349.91,0.01938,0.9964,1,0.01124,0.00571,0.00571,0.00571
132,1356.05,0.02047,0.9964,1,0.01469,0.005677,0.005677,0.005677
133,1360.22,0.01848,0.9982,1,0.01176,0.005644,0.005644,0.005644
134,1366.03,0.03254,0.98561,1,0.0411,0.005611,0.005611,0.005611
135,1370.33,0.02142,0.99281,1,0.01414,0.005578,0.005578,0.005578
136,1374.73,0.01487,0.9964,1,0.01166,0.005545,0.005545,0.005545
137,1382.03,0.01439,0.98741,1,0.03326,0.005512,0.005512,0.005512
138,1389.58,0.02662,0.9982,1,0.00774,0.005479,0.005479,0.005479
139,1395.95,0.02557,0.99281,1,0.02553,0.005446,0.005446,0.005446
140,1400.59,0.02237,0.97842,1,0.05332,0.005413,0.005413,0.005413
141,1405.04,0.00894,0.9982,1,0.00439,0.00538,0.00538,0.00538
142,1410.02,0.01978,0.9946,1,0.013,0.005347,0.005347,0.005347
143,1415.31,0.01509,0.99281,1,0.01485,0.005314,0.005314,0.005314
144,1424.61,0.01815,0.9946,1,0.00914,0.005281,0.005281,0.005281
145,1431.24,0.01599,0.9946,1,0.01013,0.005248,0.005248,0.005248
146,1437.22,0.01897,0.9982,1,0.00506,0.005215,0.005215,0.005215
147,1447.22,0.02723,0.9982,1,0.00705,0.005182,0.005182,0.005182
148,1454.73,0.01991,0.9982,1,0.01273,0.005149,0.005149,0.005149
149,1462.86,0.0193,0.99281,1,0.016,0.005116,0.005116,0.005116
150,1469.4,0.01112,0.99101,1,0.02145,0.005083,0.005083,0.005083
151,1474.89,0.0152,0.98921,1,0.02045,0.00505,0.00505,0.00505
152,1480.88,0.01323,0.99281,1,0.01945,0.005017,0.005017,0.005017
153,1487.49,0.0114,0.98921,1,0.02668,0.004984,0.004984,0.004984
154,1493.92,0.0267,0.9946,1,0.01071,0.004951,0.004951,0.004951
155,1499,0.03073,0.99281,1,0.01458,0.004918,0.004918,0.004918
156,1505.29,0.02049,0.98921,1,0.0313,0.004885,0.004885,0.004885
157,1518.03,0.01544,0.99101,1,0.02375,0.004852,0.004852,0.004852
158,1527.9,0.0151,0.98741,1,0.02648,0.004819,0.004819,0.004819
159,1532.22,0.03105,0.99101,1,0.02072,0.004786,0.004786,0.004786
160,1538.44,0.02247,0.9964,1,0.01039,0.004753,0.004753,0.004753
161,1546.34,0.01773,0.99101,1,0.0222,0.00472,0.00472,0.00472
162,1552.64,0.01343,0.9982,1,0.01225,0.004687,0.004687,0.004687
163,1560.69,0.01951,0.98381,1,0.03159,0.004654,0.004654,0.004654
164,1567.98,0.0101,0.99281,1,0.02072,0.004621,0.004621,0.004621
165,1572.92,0.01965,0.98561,1,0.03343,0.004588,0.004588,0.004588
166,1579.76,0.01232,0.99101,1,0.02433,0.004555,0.004555,0.004555
167,1586.06,0.01388,0.99101,1,0.02438,0.004522,0.004522,0.004522
168,1593.03,0.01429,0.99281,1,0.02685,0.004489,0.004489,0.004489
169,1600.59,0.01647,0.98921,1,0.02859,0.004456,0.004456,0.004456
170,1606.17,0.0104,0.9946,1,0.01773,0.004423,0.004423,0.004423
171,1613.03,0.01673,0.9982,1,0.00966,0.00439,0.00439,0.00439
172,1634.36,0.01693,0.99281,1,0.01395,0.004357,0.004357,0.004357
173,1654.77,0.01221,0.9946,1,0.00812,0.004324,0.004324,0.004324
174,1667.11,0.01039,0.9946,1,0.01107,0.004291,0.004291,0.004291
175,1688.24,0.00652,0.99101,1,0.01674,0.004258,0.004258,0.004258
176,1706.05,0.02694,0.9946,1,0.00725,0.004225,0.004225,0.004225
177,1729.88,0.00958,0.9964,1,0.00648,0.004192,0.004192,0.004192
178,1743.8,0.02048,0.98921,1,0.02229,0.004159,0.004159,0.004159
